NameOfWine, WineName,WineLWIN,WineYear,WineYear1,WinePrice,WinePrice1
Domaine d'Ardhuy Savigny Les Beaunes Aux Clous Premier Cru - 2017,Clous,1062063.0,2017,2017,28.0,£ 240
Domaine De Villaine Bourgogne Cote Chalonnaise Les Clous Aime - 2017,Clous,1062063.0,2017,2017,28.0,£ 219
Domaine Lebreuil Aux Clous Savigny les Beaune Premier Cru - 2017,Clous,1062063.0,2017,2017,28.0,£ 208
Domaine Prieure Roch Vosne-Romanee Les Clous - 2017,Clous,1062063.0,2017,2017,28.0,"£ 3,617"
Domaine Seguin-Manuel Meursault Les Clous - 2017,Clous,1062063.0,2017,2017,28.0,£ 468
Lalou Bize-Leroy Domaine d'Auvenay Auxey-Duresses Les Clous - 2017,Clous,1062063.0,2017,2017,28.0,"£ 15,336"
Louis Chenu Pere & Filles Aux Clous Savigny-les-Beaune Premier Cru - 2017,Clous,1062063.0,2017,2017,28.0,£ 277
Olivier Leflaive Les Clous Rully Premier Cru - 2017,Clous,1062063.0,2017,2017,28.0,
Benjamin Leroux Les Boudots Nuits-Saint-Georges Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,£ 820
Camille Giroud Aux Boudots Nuits-Saint-Georges Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,
Charles Noellat Nuits Saint Georges Les Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 1,728"
Domaine Aurelien Verdet Aux Boudots Nuits-Saint-Georges Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,£ 560
Domaine Dominique Mugneret Nuits Saint Georges Aux Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 1,340"
Domaine Georges Noellat Nuits-Saint-Georges Les Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 1,498"
Domaine Gerard Mugneret Nuits Saint Georges Aux Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 1,020"
Domaine Jean Grivot Nuits-Saint-Georges Aux Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 1,040"
Domaine Jean Jacques Confuron Nuits-Saint-Georges Aux Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 1,066"
Domaine Leroy Nuits St Georges Les Boudots Premier Cru - 2016,Boudots,1046827.0,2016,2016,113.0,"£ 16,728"
Verget Macon Bussieres Vieilles Vignes de Montbrison Vieilles Vignes - 2018,Bussieres Montbrison Vieilles Vignes,1081095.0,2018,2018,9.0,£ 131
Domaine Faiveley Nuits-Saint-Georges Clos de la Marechale Premier Cru - 2005,Clos Marechale,1049671.0,2005,2005,100.0,£ 540
Domaine J-F Mugnier Nuits-Saint-Georges Blanc Clos de la Marechale Premier Cru - 2005,Clos Marechale,1049671.0,2005,2005,100.0,
Domaine J-F Mugnier Nuits-Saint-Georges Clos de la Marechale Premier Cru - 2005,Clos Marechale,1049671.0,2005,2005,100.0,"£ 1,516"
Benjamin Leroux Vougeot Clos du Village - 2015,Clos Village,1335912.0,2015,2015,27.0,
Domaine De L'Arlot Cote de Nuits Villages Clos du Chapeau - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 307
Domaine Gilbert et Christine Felettig Chambolle Musigny Clos le Village - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 629
Domaine Heresztyn-Mazzini Gevrey-Chambertin Clos Village - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 412
Domaine Jean Chartron Clos de la Combe Bourgogne Blanc - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 228
Domaine Philippe Livera Gevrey-Chambertin Clos Village Domaine des Tilleuls - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 415
Domaine Rapet Pere et Fils Le Clos du Village Monopole Pernand-Vergelesses Premier Cru - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 528
Le Clos des Fees Cotes du Roussillon Villages - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 274
Le Clos des Fees De Battre Mon Coeur S'est Arrete Cotes du Roussillon Villages - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 180
Le Clos des Fees Herve Bizeul Cotes du Roussillon Villages - 2015,Clos Village,1335912.0,2015,2015,27.0,£ 440
Domaine des Varoilles Gevrey Chambertin Clos du Meix des Ouches Monopole - 2017,Clos Meix,1026739.0,2017,2017,54.0,£ 696
Domaine du Comte Senard Corton Clos des Meix Monopole Grand Cru - 2017,Clos Meix,1026739.0,2017,2017,54.0,£ 720
Domaine du Meix Foulot Mercurey Clos du Chateau de Montaigu - 2017,Clos Meix,1026739.0,2017,2017,54.0,£ 252
Domaine Francois Gaunoux Meursault Clos de Meix Chavaux Monopole - 2017,Clos Meix,1026739.0,2017,2017,54.0,£ 456
Domaine Hubert Lamy Saint Aubin Clos de Meix Premier Cru - 2017,Clos Meix,1026739.0,2017,2017,54.0,£ 488
Domaine Daniel Rion Nuits Saint Georges Les Hauts Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 528
Domaine David Duband Nuits Saint Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 855
"Domaine Faiveley Les Pruliers, Nuits-Saint-Georges Premier Cru - 2015",Pruliers,1058060.0,2015,2015,63.0,£ 432
Domaine Henri Gouges Nuits-Saint-Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 839
Domaine Jean Grivot Nuits-Saint-Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,"£ 1,080"
Domaine Lecheneaut Nuits Saint Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 854
Domaine Louis Boillot Nuits-Saint-Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 777
Domaine Machard de Gramont Nuits-Saint-Georges Hauts Pruliers AOP Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,
Domaine Robert Chevillon Nuits-Saint-Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 786
Lucien Boillot Nuits-Saint-Georges Les Pruliers Premier Cru - 2015,Pruliers,1058060.0,2015,2015,63.0,£ 927
Domaine Bruno Clavelier Nuits Saint Georges Aux Cras Premier Cru - 2016,Aux Cras,1549315.0,2016,2016,49.0,"£ 1,197"
Domaine Georges Noellat Nuits-Saint-Georges Aux Cras Premier Cru - 2016,Aux Cras,1549315.0,2016,2016,49.0,"£ 1,250"
Louis Jadot Domaine Gagey Aux Cras Beaune Premier Cru - 2016,Aux Cras,1549315.0,2016,2016,49.0,£ 523
Maison Champy Beaune Aux Cras Premier Cru - 2016,Aux Cras,1549315.0,2016,2016,49.0,£ 612
Maison Dujac Aux Cras Nuits-Saint-Georges Premier Cru - 2016,Aux Cras,1549315.0,2016,2016,49.0,£ 783
Domaine des Monts Luisants Morey-Saint-Denis En Pierre Vivant - 2016,Monts Luisants,1067622.0,2016,2016,58.0,£ 624
Domaine Dujac Morey Saint-Denis Monts Luisants Blanc Premier Cru - 2016,Monts Luisants,1067622.0,2016,2016,58.0,£ 780
Domaine Dujac Morey-St-Denis Monts Luisants Premier Cru - 2016,Monts Luisants,1067622.0,2016,2016,58.0,
Domaine Ponsot Morey Saint-Denis Monts Luisants Blanc Premier Cru Vieilles Vignes - 2016,Monts Luisants,1067622.0,2016,2016,58.0,"£ 1,060"
Domaine Stephane Magnien Morey Saint Denis Les Monts-Luisants Premier Cru - 2016,Monts Luisants,1067622.0,2016,2016,58.0,£ 464
Benjamin Leroux Genevrieres Dessus Meursault Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,"£ 1,073"
Bouchard Pere et Fils Meursault Genevrieres Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,£ 726
Domaine Ballot-Millot Meursault Les Genevrieres Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,£ 838
Domaine Henri Boillot Meursault Les Genevrieres Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,"£ 1,034"
Domaine Hubert Chavy Chouet Les Genevrieres Meursault Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,£ 531
Domaine Jean-Francois Coche-Dury Meursault Genevrieres Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,"£ 16,428"
Domaine Michel Bouzereau & Fils Meursault Les Genevrieres Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,£ 645
Domaine Michelot Les Genevrieres Meursault Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,£ 592
Domaine Remi Jobard Meursault Les Genevrieres Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,£ 840
Domaine Roulot Genevrieres Meursault Premier Cru - 2018,Genevrieres,1062092.0,2018,2018,52.0,
Albert Bichot Les Perrieres Puligny-Montrachet Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,
Albert Grivault Meursault Clos des Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,"£ 1,448"
Albert Grivault Meursault Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,£ 901
Bouchard Pere et Fils Meursault Les Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,£ 700
Chanson Pere & Fils Meursault Les Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,"£ 1,008"
Domaine Ballot-Millot Meursault Les Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,£ 934
Domaine Bitouzet-Prieur Les Perrieres Meursault Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,
Domaine Bzikot Pere et Fils Les Perrieres Puligny-Montrachet Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,£ 492
Domaine de Montille Beaune Les Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,£ 408
Domaine de Montille Meursault Les Perrieres Premier Cru - 2018,Perrieres,1062119.0,2018,2018,57.0,£ 895
Albert Bichot Charmes-Chambertin Grand Cru - 2016,Charmes,1232282.0,2016,2016,38.0,"£ 1,599"
Albert Bichot Meursault Les Charmes Premier Cru - 2016,Charmes,1232282.0,2016,2016,38.0,£ 634
Arnaud Tessier Meursault  Les Charmes Dessus Premier Cru - 2016,Charmes,1232282.0,2016,2016,38.0,£ 618
Bouchard Pere et Fils Meursault Les Charmes Premier Cru - 2016,Charmes,1232282.0,2016,2016,38.0,£ 707
Camille Giroud Charmes Chambertin Grand Cru - 2016,Charmes,1232282.0,2016,2016,38.0,"£ 1,346"
Camus Pere & Fils Charmes Chambertin Grand Cru - 2016,Charmes,1232282.0,2016,2016,38.0,
Chanson Pere & Fils Charmes-Chambertin Grand Cru - 2016,Charmes,1232282.0,2016,2016,38.0,"£ 2,622"
Charles Van Canneyt Charmes-Chambertin Grand Cru - 2016,Charmes,1232282.0,2016,2016,38.0,"£ 1,920"
Chartron et Trebuchet Meursault Charmes Premier Cru - 2016,Charmes,1232282.0,2016,2016,38.0,
Chateau Baulos-Charmes Pessac-Leognan - 2016,Charmes,1232282.0,2016,2016,38.0,
Domaine Arnoux-Lachaux Nuits-Saint-Georges Clos des Corvees Pagets Premier Cru - 2012,Clos Corvees Pagets,1018754.0,2012,2012,50.0,£ 604
Domaine de la Vougeraie Nuits Saint Georges Clos de Corvees Pagets Premier Cru - 2012,Clos Corvees Pagets,1018754.0,2012,2012,50.0,£ 693
Domaine Dugat-Py Gevrey-Chambertin Cuvee Coeur de Roy Tres Vieilles Vignes - 2015,Coeur Roy Vieilles Vignes,1030211.0,2015,2015,90.0,"£ 1,230"
Domaine des Comtes Lafon Meursault Les Porusots - 2015,Porusots,1244744.0,2015,2015,183.0,"£ 2,460"
Chateau Yvonne Saumur Champigny L'Ile Quatre Sous - 2010,Ile,1024067.0,2010,2010,33.0,
Domaine Chandon de Briailles Pernand-Vergelesses Ile des Vergelesses Blanc Premier Cru - 2010,Ile,1024067.0,2010,2010,33.0,£ 540
Domaine Chandon de Briailles Pernaud Vergelesses Ile des Vergelesses Premier Cru - 2010,Ile,1024067.0,2010,2010,33.0,£ 432
Domaine Pavelot Pernand-Vergelesses Ile des Vergelesses Premier Cru - 2010,Ile,1024067.0,2010,2010,33.0,
Domaine Rapet Pere et Fils Pernand-Vergelesses Ile des Vergelesses Premier Cru - 2010,Ile,1024067.0,2010,2010,33.0,
Domaine Rollin Pere & Fils Ile des Vergelesses Pernand-Vergelesses Premier Cru - 2010,Ile,1024067.0,2010,2010,33.0,£ 378
Domaine Drouhin-Laroze Gevrey Chambertin Au Closeau Premier Cru - 2015,Closeau,1770935.0,2015,2015,25.0,£ 591
Louis Jadot Gevrey-Chambertin Au Closeau - 2015,Closeau,1770935.0,2015,2015,25.0,
Domaine Anne Francoise Gros Pommard Les Arvelets Premier Cru - 2015,Arvelets,1445923.0,2015,2015,54.0,
Domaine Berthaut-Gerbet Les Arvelets Fixin Premier Cru - 2015,Arvelets,1445923.0,2015,2015,54.0,£ 582
Francois Parent Pommard Les Arvelets Premier Cru - 2015,Arvelets,1445923.0,2015,2015,54.0,£ 972
Mark Haisma Clos les Arvelets Pommard Premier Cru - 2015,Arvelets,1445923.0,2015,2015,54.0,£ 688
Philippe Pacalet Pommard Les Arvelets Premier Cru - 2015,Arvelets,1445923.0,2015,2015,54.0,£ 972
Domaine Faiveley Mercurey Clos Rochette Monopole Blanc - 2016,Clos Rochette,1149254.0,2016,2016,12.0,£ 190
Domaine de la Romanee-Conti Assortment Case - 2011,Assortment,1051407.0,2011,2011,392.0,
Domaine Ponsot Grand Cru Assortment - 2011,Assortment,1051407.0,2011,2011,392.0,
E. Guigal Assortment: La Landonne - La Turque - La Mouline Cote Rotie - 2011,Assortment,1051407.0,2011,2011,392.0,"£ 7,572"
Produttori del Barbaresco Assortment Case - 2011,Assortment,1051407.0,2011,2011,392.0,
Produttori del Barbaresco 'Crus Collection' Assortment Case - 2011,Assortment,1051407.0,2011,2011,392.0,
Roberto Voerzio Barolo Assortment Case - 2011,Assortment,1051407.0,2011,2011,392.0,"£ 1,299"
Schrader Cellars Fab-Five Assortment Case Napa Valley - 2011,Assortment,1051407.0,2011,2011,392.0,"£ 2,988"
Albert Grivault Meursault Clos des Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,"£ 1,210"
Albert Grivault Meursault Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,"£ 1,151"
Antonin Rodet Puligny-Montrachet Les Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,
Bouchard Pere et Fils Meursault Les Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,"£ 1,080"
Catherine et Pierre Breton Bourgueil Les Perrieres - 2014,Perrieres,1388497.0,2014,2014,83.0,£ 232
Chanson Pere & Fils Meursault Les Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,"£ 1,008"
Domaine Ballot-Millot Meursault Les Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,£ 974
Domaine Bitouzet-Prieur Les Perrieres Meursault Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,£ 612
Domaine Bzikot Pere et Fils Les Perrieres Puligny-Montrachet Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,£ 648
Domaine Darviot-Perrin Meursault Les Perrieres Premier Cru - 2014,Perrieres,1388497.0,2014,2014,83.0,"£ 1,480"
Alain Jeanniard Morey-Saint-Denis Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 372
Albert Boxler Riesling Sommerberg Vieilles Vignes Lot D Sommerberg Grand Cru - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,
Alex Gambal Gevrey-Chambertin Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 540
Alex Gambal Vosne-Romanee Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 708
Anne et Sebastien Bidault Gevrey Chambertin Cuvee Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 336
Bruno Desaunay-Bissey Grands-Echezeaux Grand Cru Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,"£ 1,212"
Bruno Desaunay-Bissey Les Beaux Monts Vieilles Vignes Vosne Romanee Premier Cru - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 456
Bruno Desaunay-Bissey Vosne Romanee Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,
Chateau Bouscasse Madiran Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 228
Chateau Clarisse Vieilles Vignes - 2013,Vieilles Vignes,1383564.0,2013,2013,950.0,£ 312
Domaine Duroche Gevrey-Chambertin Les Jeunes Rois - 2015,Jeunes Rois,1227976.0,2015,2015,35.0,£ 780
Domaine Geantet-Pansiot Gevrey Chambertin Les Jeunes Rois Cote de Nuits - 2015,Jeunes Rois,1227976.0,2015,2015,35.0,
Domaine Tortochot Gevrey Chambertin Les Jeunes Rois - 2015,Jeunes Rois,1227976.0,2015,2015,35.0,£ 336
Rene Bouvier Gevrey-Chambertin Jeunes Rois - 2015,Jeunes Rois,1227976.0,2015,2015,35.0,£ 504
Albert Bichot Charmes-Chambertin Grand Cru - 2018,Charmes,1070761.0,2018,2018,54.0,"£ 1,452"
Albert Bichot Meursault Les Charmes Premier Cru - 2018,Charmes,1070761.0,2018,2018,54.0,£ 624
Arnaud Tessier Meursault  Les Charmes Dessus Premier Cru - 2018,Charmes,1070761.0,2018,2018,54.0,£ 725
Bouchard Pere et Fils Meursault Les Charmes Premier Cru - 2018,Charmes,1070761.0,2018,2018,54.0,£ 644
Camille Giroud Charmes Chambertin Grand Cru - 2018,Charmes,1070761.0,2018,2018,54.0,"£ 1,776"
Chanson Pere & Fils Charmes-Chambertin Grand Cru - 2018,Charmes,1070761.0,2018,2018,54.0,"£ 2,436"
Charles Van Canneyt Charmes-Chambertin Grand Cru - 2018,Charmes,1070761.0,2018,2018,54.0,"£ 2,304"
Chateau Les Charmes Godard Blanc Cotes de Bordeaux Francs - 2018,Charmes,1070761.0,2018,2018,54.0,£ 108
Christian Serafin Charmes Chambertin Grand Cru - 2018,Charmes,1070761.0,2018,2018,54.0,
Christophe Roumier Charmes-Chambertin Grand Cru - 2018,Charmes,1070761.0,2018,2018,54.0,"£ 7,788"
Antoine Moueix La Fleur Renaissance - 2015,Renaissance,1430819.0,2015,2015,33.0,
Domaine Auguste Clape Renaissance Cornas - 2015,Renaissance,1430819.0,2015,2015,33.0,£ 650
Domaine de Cristia Renaissance Chateauneuf du Pape - 2015,Renaissance,1430819.0,2015,2015,33.0,£ 442
Domaine Roger Sabon Renaissance Blanc Chateauneuf du Pape - 2015,Renaissance,1430819.0,2015,2015,33.0,
Guffens-Heynen Pouilly-Fuisse Jus des Hauts de Vignes - 2016,Hauts Vignes,1275775.0,2016,2016,38.0,
Guffens-Heynen Pouilly-Fuisse Tri des Hauts de Vignes - 2016,Hauts Vignes,1275775.0,2016,2016,38.0,£ 850
Chateau de Fuisse Pouilly Fuisse Les Brulees - 2015,Brulees,1031188.0,2015,2015,146.0,£ 433
Domaine Bruno Clavelier Vosne-Romanee Aux Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 1,400"
Domaine d'Eugenie Vosne-Romanee Premier Cru Aux Brulees - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 1,640"
Domaine du Comte Liger-Belair Vosne-Romanee Aux Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,
Domaine Gerard Mugneret Vosne-Romanee Aux Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 1,416"
Domaine Guyon Vosne-Romanee Les Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 1,331"
Domaine Jean Grivot Vosne-Romanee Les Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 2,624"
Domaine Leroy Vosne-Romanee Aux Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 42,648"
Domaine Meo-Camuzet Vosne-Romanee Aux Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,"£ 5,812"
Domaine Michel Gros Vosne-Romanee Aux Brulees Premier Cru - 2015,Brulees,1031188.0,2015,2015,146.0,£ 963
Albert Bichot Charmes-Chambertin Grand Cru - 2012,Charmes,1065602.0,2012,2012,192.0,"£ 1,380"
Albert Bichot Meursault Les Charmes Premier Cru - 2012,Charmes,1065602.0,2012,2012,192.0,
Arnaud Tessier Meursault  Les Charmes Dessus Premier Cru - 2012,Charmes,1065602.0,2012,2012,192.0,
Bouchard Pere et Fils Charmes Chambertin Grand Cru - 2012,Charmes,1065602.0,2012,2012,192.0,"£ 1,304"
Bouchard Pere et Fils Meursault Les Charmes Premier Cru - 2012,Charmes,1065602.0,2012,2012,192.0,
Camus Pere & Fils Charmes Chambertin Grand Cru - 2012,Charmes,1065602.0,2012,2012,192.0,£ 642
Chanson Pere & Fils Charmes-Chambertin Grand Cru - 2012,Charmes,1065602.0,2012,2012,192.0,"£ 2,015"
Charles Van Canneyt Charmes-Chambertin Grand Cru - 2012,Charmes,1065602.0,2012,2012,192.0,"£ 2,664"
Chartron et Trebuchet Meursault Charmes Premier Cru - 2012,Charmes,1065602.0,2012,2012,192.0,
Chateau Baulos-Charmes Pessac-Leognan - 2012,Charmes,1065602.0,2012,2012,192.0,
Domaine Arlaud Morey Saint-Denis Aux Cheseaux Premier Cru - 2014,Cheseaux,1123861.0,2014,2014,43.0,£ 573
Domaine Lignier-Michelot Chambolle Musigny Aux Cheseaux Premier Cru - 2014,Cheseaux,1123861.0,2014,2014,43.0,£ 504
Guffens-Heynen Macon Pierreclos 'Tri de Chavigne' - 2016,Pierreclos Tri Chavigne,1217418.0,2016,2016,25.0,£ 300
Domaine Arnaud Ente Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,"£ 10,205"
Domaine Bachelet-Monnot Puligny-Montrachet Les Referts - 2017,Referts,1080317.0,2017,2017,75.0,£ 845
Domaine Jacques Carillon Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,"£ 1,140"
Domaine Jean Marc Boillot Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,£ 831
Domaine Louis Carillon Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,
Domaine Marc Morey & Fils Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,£ 530
Etienne Sauzet Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,£ 900
Jean-Philippe Fichet Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,£ 762
Latour; Louis Puligny Montrachet Les Referts - 2017,Referts,1080317.0,2017,2017,75.0,£ 823
Louis Jadot Puligny-Montrachet Les Referts Premier Cru - 2017,Referts,1080317.0,2017,2017,75.0,£ 622
Domaine Anne Francoise Gros Pommard Les Arvelets Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,
Domaine Berthaut-Gerbet Les Arvelets Fixin Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,
Domaine Confuron-Cotetidot Pommard Les Arvelets Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,
Domaine Rebourgeon-Mure Clos des Arvelets Pommard Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,£ 336
Domaine Roblet Monnot Pommard Les Arvelets Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,
Francois Parent Pommard Les Arvelets Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,
Maison Nicolas Potel Pommard Les Arvelets Premier Cru - 2005,Arvelets,1050194.0,2005,2005,45.0,
Albert Bichot Clos de la Roche Grand Cru - 2018,Roche,1081271.0,2018,2018,17.0,"£ 2,111"
Benjamin Leroux Clos de la Roche Grand Cru - 2018,Roche,1081271.0,2018,2018,17.0,"£ 2,537"
Camille Giroud Clos de la Roche Grand Cru - 2018,Roche,1081271.0,2018,2018,17.0,
Chateau des Jacques Clos de Rochegres Moulin-a-Vent - 2018,Roche,1081271.0,2018,2018,17.0,£ 204
Château Haut Rocher - 2018,Roche,1081271.0,2018,2018,17.0,
Chateau La Grande Roche - 2018,Roche,1081271.0,2018,2018,17.0,
Chateau Lafon Rochet Saint Estephe Quatrieme Cru - 2018,Roche,1081271.0,2018,2018,17.0,£ 409
Chateau Rocheyron Saint-Emilion Grand Cru - 2018,Roche,1081271.0,2018,2018,17.0,£ 899
Coulée de Serrant (Nicolas Joly) Savennieres La Roche aux Moines Clos de la Bergerie - 2018,Roche,1081271.0,2018,2018,17.0,£ 431
